color,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,7.4,0.16,0.27,15.5,0.05,25.0,4.912654885736052,0.9984,2.9,0.43,8.7,7
0,6.48397384249493,0.42314098874963785,0.3236537797493481,3.9884593249782707,0.032365377974934814,48.21154067502173,5.104351356849722,0.9927262819774993,3.445897672002318,0.674359299003187,11.831409887496378,7
0,6.531400195211491,0.2992560078084596,0.31545402147326407,4.121470693000795,0.03723140019521149,32.0,4.945472219633957,0.9900785004880288,3.1376039726703913,0.3461159882873105,12.591739824309657,7
0,5.805074627148906,0.22680223876702535,0.290761194072336,2.85380597036168,0.030025373135744535,26.243656716063867,4.7770738586159895,0.9907357313441616,3.4238582088914957,0.6239589553053108,11.638582088914958,7
1,5.165688311277393,0.4364220778193481,0.03612857120256589,1.9313766225547853,0.04531376622554785,17.343116887226074,4.492319931646274,0.9916521103890967,3.6340181821058253,0.7792662334580444,13.589051948120446,7
0,7.323434625679159,0.16882826871604203,0.39765653743208407,12.51414171124122,0.044208078876932067,70.08181885029275,5.1043893131347025,0.9968351114706018,3.159292914437939,0.8004848796803281,10.4,7
0,6.4,0.14,0.31,1.2,0.034,53.0,4.9344739331306915,0.99084,3.38,0.35,11.5,7
0,7.4,0.19,0.3,12.8,0.053,48.5,5.438079308923196,0.9986,3.14,0.49,9.1,7
0,7.4,0.16,0.3,13.7,0.056,33.0,5.1298987149230735,0.99825,2.9,0.44,8.7,7
0,6.760848641265979,0.26872703810103127,0.3451880977723708,6.926421739744334,0.032783027174680415,39.60848641265979,4.810418790970544,0.9917680620920268,3.1056124184053604,0.43995187491175203,12.078302717468041,7
0,5.9,0.30588899613666276,0.29013676863640964,1.4013676863640965,0.032506838431820485,35.49316156817952,4.564348191467836,0.9893816332788659,3.221914760909735,0.5994529254543615,12.443845411361567,7
0,6.595582412371388,0.2104417587628612,0.3011512814433286,7.925703268042636,0.030548864329903686,16.63721608247592,4.482752939641352,0.993554458217527,3.1515930402061896,0.5408835175257224,10.9,7
0,5.9495127735366795,0.20694199363870652,0.312426916030502,2.96213458015251,0.0307475638676834,26.06310903307915,4.778593024428825,0.9911834895979637,3.391359625954247,0.6654849223917955,11.31359625954247,7
0,7.311764902847356,0.21647052914579323,0.49,9.388235097152645,0.033529403886105764,28.647052914579323,4.903530309166332,0.9939117649028474,2.99,0.32,11.0,7
0,7.349906969894291,0.41179280997117035,0.33,7.227357300096099,0.030138647102594666,14.454714600192197,4.876931370780378,0.9928685793104517,3.256820719002883,0.44772642699903903,11.636042259634824,7
0,6.563330199241232,0.13291627490515395,0.27291627490515397,5.341674501896921,0.05150818446395851,26.97497649430924,4.669865091807508,0.9947742539959675,3.5439172151327845,0.457083725094846,10.302502350569076,7
1,7.8429085693868155,0.4247456196941752,0.29716342775472615,2.214272857653296,0.07738270945404953,6.0,2.5352107843486147,0.99373718142704,3.2942818572959887,0.6352363810204394,12.514272857653296,7
0,5.858011360319106,0.32731608842945015,0.2692643537178007,2.244155204134948,0.02907793061153402,26.653678231410996,4.773615256208657,0.9890262344489227,3.4353241633079588,0.45,13.173160884294502,7
0,6.2,0.25,0.25,1.4,0.03,35.0,4.663439094112067,0.9912,3.3,0.44,11.1,7
0,7.3,0.33,0.4,6.85,0.038,32.0,4.9344739331306915,0.992,3.03,0.3,11.9,7
0,6.439771113413682,0.22650572216465795,0.22921852809438134,4.5933297138754,0.035349427783534206,28.8252861082329,4.961622107816872,0.9939903433298795,3.3320457773172634,0.3719313340241048,10.082528610823289,7
0,5.519555307707218,0.4764355753834225,0.19118814153885916,2.6314367230958107,0.04088118584611408,16.27970353847148,4.6167122136233925,0.9917790581445932,3.4012622569209894,0.774900796919697,12.927970353847147,7
1,7.16543221146134,0.3809464663705757,0.3096296634384019,2.0230451923591066,0.062115225961795535,14.884774038204466,3.3692805137118635,0.9946579425239447,3.2409464663705756,0.7236625721012456,11.323045192359107,7
0,6.4,0.24126663338276153,0.31253326676552307,2.6226713264133865,0.038253326676552304,41.12666333827615,4.746032942577731,0.9914296698286377,3.347200599110293,0.6372005991102927,11.649334664689539,7
0,6.8,0.18,0.28,9.8,0.039,29.0,4.736198448394496,0.99406,3.11,0.45,10.9,7
1,7.1427448086485805,0.5814510382702838,0.0021372404324290547,2.0358827870271283,0.09142744808648581,9.0,2.7221979180671676,0.9949355682512432,3.4050393169729967,0.5564117212972872,11.393137978378547,7
0,6.84475242939066,0.18552475706093402,0.33022111676224364,9.29613836164863,0.03719339811708426,18.298349529271068,4.496735640861083,0.9947130987966666,3.155745873823178,0.49104951412186804,10.9,7
0,7.4,0.19,0.3,12.8,0.053,48.5,5.438079308923196,0.9986,3.14,0.49,9.1,7
0,6.734625657834904,0.23429812498105312,0.3126270065859278,2.0647726971988964,0.030955213815290875,28.608957236941826,4.9007537797599,0.9905403609869797,3.3026270065859276,0.5383288816048747,12.12566842089308,7
0,6.200691799509206,0.2149884700081799,0.33009223993456077,3.3480399013905835,0.04251268299100211,69.50115299918201,4.955778338139191,0.99191949268036,3.230230599836402,0.7450115299918201,11.100691799509207,7
0,6.741128489028315,0.2460282122257079,0.29971787774292113,4.008463667712367,0.025191536332287632,36.0,4.90973018076605,0.9928141061128539,3.2076614532915055,0.577015640125484,11.41492179937258,7
0,6.6301336906200286,0.20698663093799713,0.33841069524960227,1.6238395712559657,0.037079465237519885,40.0,4.775248200736766,0.9919643112340985,3.296986630937997,0.723312300120824,10.741385023147869,7
0,6.4976399577818915,0.3602360042218109,0.2660434963059155,6.399814773077665,0.03662795005277263,45.0,4.939812892141848,0.9918962609778355,3.136987513193159,0.3853540063327163,11.49763995778189,7
0,6.26972152256362,0.2251392387181903,0.2955974671027332,1.986253148463713,0.04722911419227145,20.67430380640905,4.836281906951478,0.9909393126574232,3.2788544290386428,0.4237151903204524,11.16513923871819,7
1,10.41299247702377,0.3974015045952459,0.4998721788839139,2.1597443577678277,0.07951969908095081,6.467518807440574,3.044522437723423,0.9962457293118153,3.14,0.7527263165208402,11.1,7
0,6.088568826931493,0.24900091057397755,0.27557155865342536,2.1178668990069025,0.036885688269314924,41.0,5.019123024072488,0.9927149863413903,3.4509990894260225,0.6737848687527351,10.815721657027428,7
0,7.284766829565304,0.3544594145796944,0.19803453675367197,2.169533659130607,0.02871744390144899,27.141278049275506,4.477336814478207,0.9905260448788408,3.261854926695613,0.5518549266956134,12.416338535941842,7
1,6.890784241812015,0.3178801750909776,0.41880175090977617,2.421198249090224,0.065451632308947,24.423964981804478,3.5613864363505026,0.9945686624116451,3.275161225636843,0.75548367691053,11.790784241812014,7
0,7.4,0.16,0.27,15.5,0.05,25.0,4.912654885736052,0.9984,2.9,0.43,8.7,7
0,7.177472022153585,0.30452192243689435,0.3154780775631057,3.322691246522528,0.03058022382277132,44.38736011076792,4.608713342033773,0.9897154617506955,3.1967747202215357,0.47742304155075094,12.78071362879966,7
0,7.0816849400191035,0.21045787649952238,0.31748167925262677,2.266392092430749,0.036954212350047755,28.02289382497612,4.9559882687256,0.9930274725899714,3.2036630119961793,0.5645054820057311,10.002289382497612,7
0,7.169241770066394,0.20691702646348342,0.3376824069402456,6.05393416053115,0.034307582299336066,17.0,4.647344056385865,0.9928270028329813,3.166917026463483,0.544606583946885,11.553791149668031,7
0,6.921108452402951,0.2144722886899262,0.29540241220540575,2.8484818600393025,0.036552771131007376,28.223614434496312,4.957400568522083,0.9932683373213955,3.23577830951941,0.5163325357208852,10.02236144344963,7
0,7.7,0.44,0.24,11.2,0.031,41.0,5.123963979403259,0.9948,3.12,0.43,11.3,7
0,7.170783428427661,0.25707834284276604,0.3542695857106915,1.0426958571069151,0.030292165715723397,42.0,4.658018377321752,0.9896323640287799,3.0874170429182444,0.378539171421383,11.998870999748405,7
0,7.026907703809498,0.2426907703809498,0.3506726925952374,1.0067269259523746,0.03173092296190502,42.0,4.654600804637274,0.9898409838294762,3.1485642258809636,0.3713453851904749,11.747088481666621,7
0,7.4124183247516875,0.2577777695844262,0.36973856546523626,1.8725490051489875,0.0456993465980135,60.575163350496624,5.152422276281999,0.9910546407026476,3.2457516335049665,0.5852287644354388,12.407843036042912,7
0,6.312387335917289,0.23123873359172892,0.2675225328165422,2.037162007751867,0.03223160772179207,46.561936679586445,4.844187086458591,0.9907078453127477,3.263141899612407,0.4135548108096496,11.443806332041357,7
1,10.225491076477638,0.4207845998552325,0.5439218767671734,2.4,0.10494118307358229,6.0,2.6829002684201373,0.9967029430913389,3.1792154001447677,0.653137276911941,11.66274553823882,7
1,8.869169394463261,0.3378725811113325,0.38606370944433377,2.1063709444333756,0.067701935110934,29.787258111133248,3.883754611706618,0.9958625710022386,3.296382256666002,0.8563822566660025,11.691467699980077,7
0,7.019042567997212,0.2141759407385259,0.28,2.505122765535458,0.03286080197538247,37.72160395076494,4.555341061544786,0.9904910916742115,3.002527822215578,0.45923158516968127,11.953117827079284,7
0,8.0,0.22,0.42,14.6,0.044,45.0,5.099866427824199,1.0003,3.21,0.69,8.6,7
0,6.6,0.22487997215423852,0.32,0.9341335189717432,0.04065866481028257,25.0,4.379891010916254,0.9926,3.39,0.54,10.2,7
0,5.9,0.34,0.31,2.0,0.03,38.0,4.962844630259907,0.98892,3.4,0.41,12.9,7
0,6.627446675476506,0.36103153024424595,0.3375523955837929,3.7867140662431065,0.02766083461358188,39.95279752760129,4.875197323201151,0.990784089642355,3.2686714066243105,0.3947202472398706,12.563112830043753,7
0,5.027239002359761,0.1787399616292216,0.30097590791013185,2.7164608057863466,0.03017479923258443,22.524397697753294,4.718498871295094,0.9901056084144044,3.3188202685954487,0.33300803069662277,11.387399616292218,7
1,7.2,0.36,0.46,2.1,0.074,24.0,3.8066624897703196,0.99534,3.4,0.85,11.0,7
0,7.0,0.15,0.28,14.7,0.051,29.0,5.0106352940962555,0.99792,2.96,0.39,9.0,7
0,6.632618091933175,0.12434702069144217,0.42,1.1478234023048073,0.04582587218438458,51.0,4.8795032905834335,0.9908625933931374,3.2230410620743264,0.7160882988475964,11.204353195390386,7
0,6.549389244515325,0.33,0.34938924451532494,3.232023688073763,0.03846946222576625,34.49389244515325,4.4774756129099575,0.9897268404614284,3.1808550576785453,0.5114658131632202,12.8951139561226,7
0,6.7,0.18,0.28,10.2,0.039,29.0,4.7535901911063645,0.99469,3.11,0.45,10.9,7
1,8.436027684512558,0.3407910025334185,0.38721418831268617,2.2600173028203487,0.07603955012667092,12.0,2.991725989385902,0.9944471536284415,3.1543937709846745,0.6980051908461047,11.696044987332908,7
0,6.976723630471692,0.24125869173396303,0.2866982910858492,2.6776723630471695,0.033669829108584924,37.77672363047169,4.549165254100785,0.9904441113737462,3.0525173834679262,0.45232763695283074,12.023276369528308,7
0,6.2732210312746375,0.1968477114673669,0.2873221031274637,5.029494640735867,0.03492540411388528,38.877964947875604,4.897839799950911,0.9929804056489181,3.3819319380113892,0.45755929895751213,10.946442062549275,7
0,7.0,0.15,0.28,14.7,0.051,29.0,5.0106352940962555,0.99792,2.96,0.39,9.0,7
0,7.061869504330196,0.33792534303789545,0.2744485578281438,2.991963595602223,0.03368224586941831,28.06355082611634,4.9048039207422205,0.9897877001400406,3.2644485578281435,0.39652321479024827,12.998318678213856,7
0,6.701768308156868,0.29486737688823494,0.2938052596299021,1.8849580570245021,0.04501768308156868,45.87610519259804,4.888484310719367,0.9916661936080059,3.3450442077039217,0.4047789614803915,11.180531624811271,7
0,6.449977361374335,0.30444947525014776,0.3744449475250148,2.644494752501478,0.03433303148499113,20.27775262374926,4.502891058238395,0.9903765927138228,3.0877752623749264,0.3549977361374335,11.722247376250738,7
0,7.325724318775633,0.18148551362448734,0.29891308174692405,1.4445654087346202,0.041108691825307596,33.851448637551265,4.624972813284271,0.9937374995599103,3.4909780503919174,0.5910869182530759,10.54456540873462,7
0,7.4,0.16,0.3,13.7,0.056,33.0,5.1298987149230735,0.99825,2.9,0.44,8.7,7
0,7.08761853327072,0.25070751238453026,0.48557804759668566,3.0035375619226516,0.0301238146672928,30.017687809613257,4.57452861332315,0.9902844347275402,3.1259318037889505,0.3947757085955795,12.305306342883977,7
0,6.057702152541421,0.3743574429380011,0.33577021525414213,6.117319177964992,0.03582042531074292,23.20510632768573,4.59511985013459,0.99172178721469,3.3849957338987173,0.6855148988698556,12.538468101694281,7
0,7.127040356171094,0.45961658768230523,0.33566367944601533,4.523206232994147,0.036742376848878884,40.0,4.77912349311153,0.9907924484274053,3.166352017808555,0.5117600890427736,12.598721958941018,7
0,7.825106925275062,0.21159382523477444,0.28,9.872921682318294,0.04158954822377194,29.386460841159145,4.5723672204626915,0.9952233847897102,3.109760090649311,0.43908313270726823,10.070522588811404,7
0,6.4,0.22,0.38,9.1,0.044,35.0,4.852030263919617,0.99326,2.97,0.3,11.0,7
0,7.812326316612209,0.3916435088816279,0.3854791579934651,6.082187369901976,0.03530138946710233,36.0,4.951767085035462,0.9918767129822368,3.0126030174506164,0.43794561389796516,12.916435088816279,7
0,7.4,0.16,0.27,15.5,0.05,25.0,4.912654885736052,0.9984,2.9,0.43,8.7,7
0,6.7,0.3,0.29,2.8,0.025,37.0,4.68213122712422,0.99159,3.31,0.63,11.3,7
0,5.968619683484205,0.22737239366968412,0.3617768974615433,1.6423436201810464,0.025474478733936823,29.245746455656136,4.582456712438888,0.9887386951632082,3.1827977481040706,0.4427977481040704,12.865690158257898,7
0,7.0,0.15,0.28,14.7,0.051,29.0,5.0106352940962555,0.99792,2.96,0.39,9.0,7
0,6.562115961410528,0.2337884038589471,0.30460325723552584,11.432380456586845,0.040973550482368386,59.215869710578964,5.024590366578339,0.9947750467761977,3.040814853376579,0.5689206514471052,10.638765689177202,7
0,6.656966282249108,0.17303371775089213,0.26278651289964317,2.361910379274087,0.04556966282249108,35.430337177508925,4.942637110921264,0.9924848314112455,3.252539308048394,0.4634045250277656,10.616404613010706,7
0,7.446401717305001,0.19829335241450002,0.27023988551299993,4.612268765595002,0.034365318068399986,26.0,4.343805421853684,0.9909255448157934,2.966346819316,0.5036531806839999,11.992803434610003,7
0,5.156722610107871,0.44193978249101074,0.19940375172764124,1.8925370185662918,0.03570148074265167,32.92537018566292,4.673526066239676,0.9877018005984521,3.212985192573483,0.8038795649820214,13.865666334193254,7
0,6.208651979627925,0.24130784162976598,0.2978269604074415,2.1018114309117806,0.034478872285209045,42.21730395925585,4.680117126487768,0.9910260764751107,3.2509053767051013,0.5317504852967394,10.952112771479095,7
1,9.910391041132847,0.3806154963675278,0.4665387409188195,1.5734612590811805,0.05312708232372709,21.265387409188193,3.7550091911928214,0.9958146596852033,3.1816147699785975,0.7967306295405903,10.561151331730626,7
0,6.03555327757025,0.24266649581776872,0.31933401672892514,2.2866803345785023,0.02795543026636373,30.82223361214875,4.4564122138644775,0.9898200205018678,3.1157786889719,0.5159989749066123,11.584426220561998,7
0,5.9,0.34,0.31,2.0,0.03,38.0,4.962844630259907,0.98892,3.4,0.41,12.9,7
0,6.76736382799897,0.12965328234266582,0.34527793302851256,1.7854155022861558,0.036020914839969095,23.0,4.547349829502342,0.9915347276559979,3.2712493013716935,0.6159713683431809,11.579856841715905,7
0,6.556767261790575,0.2016594813006732,0.3859827551216157,4.641702593496634,0.03653275850405386,32.10043112195961,4.880781858994516,0.992753706972365,3.3536681037398655,0.3850215560979804,10.80306028942558,7
0,5.8891208282392435,0.32433419072699204,0.2954221079030677,1.6264575911472114,0.02795125972601195,20.457789209693228,4.713645947113287,0.9894201737894607,3.31024370136994,0.37771105395153387,12.45665809273008,7
0,7.4,0.16,0.3,13.7,0.056,33.0,5.1298987149230735,0.99825,2.9,0.44,8.7,7
0,5.6,0.20104013148928196,0.27766421038285116,1.5324815778713834,0.03242882892764203,12.44160525957128,4.335165505172309,0.9903476461854479,3.203631447745016,0.38766421038285115,11.054561840849948,7
0,6.304251557397377,0.3095379412625901,0.24432536339272123,6.900369029976723,0.039609979234701644,26.34750519132459,5.061494727940736,0.9948833628003872,3.382661643431443,0.5982993770410493,10.251756748721967,7
0,6.744276327438344,0.14803454092979296,0.27622894690246624,1.2032828982315031,0.03981986858413682,43.655723672561656,4.951198590411627,0.9921016671283279,3.256069081859586,0.5465572367256166,10.527861836280827,7
0,6.060793645900239,0.18392063540997605,0.3127976172125898,1.11519841147506,0.046392063540997605,67.0,5.028449224791296,0.9914632142967245,3.4792063540997606,0.6112777760650838,11.11519841147506,7
0,6.365409518194003,0.23065015667113453,0.2965409518194003,5.444342831873015,0.03231339698450324,38.72431746967666,4.897839799950911,0.9928298311202831,3.346593018025632,0.4544863493935332,11.130819036388008,7
